ds_cargo,cd_municipio,nm_municipio,nr_turno,sg_uf,nr_zona,qt_secoes_agregadas,qt_aptos_tot,qt_comparecimento,qt_votos_nom_validos,qt_votos_brancos,qt_total_vt_leg_validos,qt_total_votos_anulados,qt_votos_validos,qt_votos,qt_total_votos_nulos
Presidente,01058,BRASILÉIA,1,AC,6,6,18195,14537,14138,116,0,0,14138,14537,283
Presidente,01066,PORTO WALTER,1,AC,4,1,7234,5655,5503,36,0,0,5503,5655,116
Presidente,01074,CRUZEIRO DO SUL,1,AC,4,5,59192,46663,45201,487,0,0,45201,46663,975
Presidente,01082,RODRIGUES ALVES,1,AC,4,1,11789,9094,8866,59,0,0,8866,9094,169
Presidente,01090,MÂNCIO LIMA,1,AC,4,3,13771,10566,10244,82,0,0,10244,10566,240
Presidente,01104,JORDÃO,1,AC,5,2,5594,4148,4018,6,0,0,4018,4148,124
Presidente,01112,EPITACIOLÂNDIA,1,AC,6,0,12513,9937,9666,73,0,0,9666,9937,198
Presidente,01120,ACRELÂNDIA,1,AC,8,4,9521,7293,7118,45,0,0,7118,7293,130
Presidente,01139,FEIJÓ,1,AC,7,6,22750,15854,15220,116,0,0,15220,15854,518
Presidente,01392,RIO BRANCO,1,AC,1,35,135164,106021,102430,1305,0,0,102430,106021,2286
Presidente,01392,RIO BRANCO,1,AC,9,4,131648,104840,101199,1371,0,0,101199,104840,2270
Presidente,01457,SENA MADUREIRA,1,AC,3,2,30309,22457,21786,185,0,0,21786,22457,486
Presidente,01473,TARAUACÁ,1,AC,5,12,27619,19307,18508,196,0,0,18508,19307,603
Presidente,01490,XAPURI,1,AC,2,13,12097,9683,9360,68,0,0,9360,9683,255
Presidente,01511,PLÁCIDO DE CASTRO,1,AC,8,15,12270,9682,9390,80,0,0,9390,9682,212
Presidente,01538,SENADOR GUIOMARD,1,AC,8,21,17817,14220,13755,137,0,0,13755,14220,328
Presidente,01554,MANOEL URBANO,1,AC,3,0,7774,5760,5534,37,0,0,5534,5760,189
Presidente,01570,ASSIS BRASIL,1,AC,6,2,6390,5019,4871,22,0,0,4871,5019,126
Presidente,02003,APUÍ,1,AM,67,15,11692,7940,7804,50,0,0,7804,7940,86
Presidente,02011,NOVO AIRÃO,1,AM,34,2,11480,8879,8709,49,0,0,8709,8879,121
Presidente,02020,GUAJARÁ,1,AM,45,2,11815,7977,7760,45,0,0,7760,7977,172
Presidente,02038,ANORI,1,AM,33,1,10812,8204,8089,41,0,0,8089,8204,74
Presidente,02046,CAREIRO DA VÁRZEA,1,AM,31,12,16762,13041,12805,80,0,0,12805,13041,156
Presidente,02054,ATALAIA DO NORTE,1,AM,42,8,8962,6194,6063,18,0,0,6063,6194,113
Presidente,02070,AUTAZES,1,AM,35,21,28954,21979,21477,119,0,0,21477,21979,383
Presidente,02097,BARCELOS,1,AM,18,1,11804,7558,7388,27,0,0,7388,7558,143
Presidente,02119,BARREIRINHA,1,AM,26,1,21076,16739,16471,45,0,0,16471,16739,223
Presidente,02135,BENJAMIN CONSTANT,1,AM,20,9,22243,16927,16657,58,0,0,16657,16927,212
Presidente,02151,BOCA DO ACRE,1,AM,14,7,23010,16253,15734,135,0,0,15734,16253,384
Presidente,02178,BORBA,1,AM,15,14,20894,16571,16265,51,0,0,16265,16571,255
Presidente,02194,CANUTAMA,1,AM,13,3,10034,7006,6828,32,0,0,6828,7006,146
Presidente,02216,CARAUARI,1,AM,21,11,21551,14082,13768,64,0,0,13768,14082,250
Presidente,02232,CAREIRO,1,AM,23,10,24216,17561,17050,99,0,0,17050,17561,412
Presidente,02259,COARI,1,AM,8,31,51522,35733,35076,175,0,0,35076,35733,482
Presidente,02275,CODAJÁS,1,AM,7,0,16464,11907,11670,37,0,0,11670,11907,200
Presidente,02291,EIRUNEPÉ,1,AM,11,7,20056,14530,14068,103,0,0,14068,14530,359
Presidente,02313,ENVIRA,1,AM,46,0,12083,7531,7293,36,0,0,7293,7531,202
Presidente,02330,FONTE BOA,1,AM,10,6,16328,11651,11424,47,0,0,11424,11651,180
Presidente,02356,HUMAITÁ,1,AM,17,10,32834,24383,23945,153,0,0,23945,24383,285
Presidente,02372,SANTA ISABEL DO RIO NEGRO,1,AM,30,0,8916,5573,5388,28,0,0,5388,5573,157
Presidente,02399,IPIXUNA,1,AM,45,5,11955,7720,7437,50,0,0,7437,7720,233
Presidente,02410,ITACOATIARA,1,AM,3,21,71130,54871,53963,295,0,0,53963,54871,613
Presidente,02437,ITAPIRANGA,1,AM,24,3,8346,6454,6360,23,0,0,6360,6454,71
Presidente,02453,JAPURÁ,1,AM,48,1,5107,3392,3322,15,0,0,3322,3392,55
Presidente,02470,JURUÁ,1,AM,50,18,7874,5324,5145,28,0,0,5145,5324,151
Presidente,02496,JUTAÍ,1,AM,41,0,14312,9487,9225,30,0,0,9225,9487,232
Presidente,02518,LÁBREA,1,AM,12,11,27125,19176,18813,75,0,0,18813,19176,288
Presidente,02534,MANACAPURU,1,AM,6,19,72662,57567,56436,363,0,0,56436,57567,768
Presidente,02550,MANAUS,1,AM,1,17,99372,84664,82044,986,0,0,82044,84664,1634
Presidente,02550,MANAUS,1,AM,2,3,91042,76965,74956,804,0,0,74956,76965,1205
Presidente,02550,MANAUS,1,AM,31,12,81119,69446,66744,960,0,0,66744,69446,1742
Presidente,02550,MANAUS,1,AM,32,4,120205,103454,100235,1229,0,0,100235,103454,1990
Presidente,02550,MANAUS,1,AM,37,3,96031,82532,79681,1088,0,0,79681,82532,1763
Presidente,02550,MANAUS,1,AM,40,6,124501,105803,102692,1173,0,0,102692,105803,1938
Presidente,02550,MANAUS,1,AM,58,1,118173,100041,96893,1223,0,0,96893,100041,1925
Presidente,02550,MANAUS,1,AM,59,10,105187,90115,86696,1343,0,0,86696,90115,2076
Presidente,02550,MANAUS,1,AM,62,0,133951,111811,108326,1377,0,0,108326,111811,2108
Presidente,02550,MANAUS,1,AM,63,11,129426,109745,105984,1428,0,0,105984,109745,2333
Presidente,02550,MANAUS,1,AM,65,6,121745,102137,98838,1351,0,0,98838,102137,1948
Presidente,02550,MANAUS,1,AM,68,11,87671,72962,70399,988,0,0,70399,72962,1575
Presidente,02550,MANAUS,1,AM,70,13,110334,92957,89609,1271,0,0,89609,92957,2077
Presidente,02577,MANICORÉ,1,AM,16,7,33168,24538,24220,85,0,0,24220,24538,233
Presidente,02593,MARAÃ,1,AM,49,6,10070,6080,5972,25,0,0,5972,6080,83
Presidente,02615,MAUÉS,1,AM,5,12,36860,27296,26857,105,0,0,26857,27296,334
Presidente,02631,NHAMUNDÁ,1,AM,43,2,14309,11130,11010,33,0,0,11010,11130,87
Presidente,02658,NOVA OLINDA DO NORTE,1,AM,35,0,19057,14313,14063,64,0,0,14063,14313,186
Presidente,02674,NOVO ARIPUANÃ,1,AM,29,5,13651,9424,9218,36,0,0,9218,9424,170
Presidente,02690,PARINTINS,1,AM,4,11,72773,55064,54336,290,0,0,54336,55064,438
Presidente,02712,PAUINI,1,AM,44,2,11419,7733,7576,23,0,0,7576,7733,134
Presidente,02739,SANTO ANTÔNIO DO IÇÁ,1,AM,47,1,16282,12698,12459,32,0,0,12459,12698,207
Presidente,02755,SÃO PAULO DE OLIVENÇA,1,AM,22,2,18540,14906,14582,51,0,0,14582,14906,273
Presidente,02771,SILVES,1,AM,24,5,8334,6520,6448,14,0,0,6448,6520,58
Presidente,02798,TAPAUÁ,1,AM,38,1,14018,9702,9487,31,0,0,9487,9702,184
Presidente,02810,TEFÉ,1,AM,9,4,41755,33796,33205,168,0,0,33205,33796,423
Presidente,02836,SÃO GABRIEL DA CACHOEIRA,1,AM,19,7,31981,21597,21310,78,0,0,21310,21597,209
Presidente,02852,URUCARÁ,1,AM,27,2,12254,8987,8823,45,0,0,8823,8987,119
Presidente,02879,URUCURITUBA,1,AM,3,2,13184,9775,9638,47,0,0,9638,9775,90
Presidente,02895,ALVARÃES,1,AM,60,2,11310,8669,8494,20,0,0,8494,8669,155
Presidente,02917,AMATURÁ,1,AM,22,4,6799,5405,5282,21,0,0,5282,5405,102
Presidente,02933,ANAMÃ,1,AM,6,0,8653,6465,6367,20,0,0,6367,6465,78
Presidente,02950,BERURI,1,AM,54,0,13827,10419,10265,37,0,0,10265,10419,117
Presidente,02976,BOA VISTA DO RAMOS,1,AM,5,3,12708,9683,9566,28,0,0,9566,9683,89
Presidente,02992,CAAPIRANGA,1,AM,6,0,9622,7124,7036,24,0,0,7036,7124,64
Presidente,03000,CAROEBE,1,RR,4,1,6482,5631,5518,26,0,0,5518,5631,87
Presidente,03018,BOA VISTA,1,RR,1,46,129431,109092,106605,921,0,0,106605,109092,1566
Presidente,03018,BOA VISTA,1,RR,5,12,103659,83800,81840,700,0,0,81840,83800,1260
Presidente,03026,IRACEMA,1,RR,6,1,5759,4986,4824,37,0,0,4824,4986,125
Presidente,03034,CARACARAÍ,1,RR,2,1,14148,11681,11435,59,0,0,11435,11681,187
Presidente,03042,AMAJARI,1,RR,7,3,6495,5598,5484,29,0,0,5484,5598,85
Presidente,03050,ALTO ALEGRE,1,RR,3,2,10902,9285,9070,60,0,0,9070,9285,155
Presidente,03069,CANTÁ,1,RR,5,8,13346,11284,11042,66,0,0,11042,11284,176
Presidente,03077,BONFIM,1,RR,5,5,10201,8647,8454,41,0,0,8454,8647,152
Presidente,03085,RORAINÓPOLIS,1,RR,8,3,20471,16659,16215,137,0,0,16215,16659,307
Presidente,03093,MUCAJAÍ,1,RR,6,16,12433,10424,10182,51,0,0,10182,10424,191
Presidente,03107,UIRAMUTÃ,1,RR,7,5,6329,5536,5404,15,0,0,5404,5536,117
Presidente,03115,NORMANDIA,1,RR,5,4,7644,6675,6564,22,0,0,6564,6675,89
Presidente,03123,PACARAIMA,1,RR,7,4,8427,6795,6672,26,0,0,6672,6795,97
Presidente,03131,SÃO JOÃO DA BALIZA,1,RR,4,1,4936,4268,4146,35,0,0,4146,4268,87
Presidente,03158,SÃO LUIZ,1,RR,4,7,5969,5043,4914,30,0,0,4914,5043,99
Presidente,04006,GOIANÉSIA DO PARÁ,1,PA,103,7,22433,16281,15965,102,0,0,15965,16281,214
Presidente,04014,ABAETETUBA,1,PA,7,24,119655,100015,98299,605,0,0,98299,100015,1111
Presidente,04022,TAILÂNDIA,1,PA,93,1,52835,40306,39397,273,0,0,39397,40306,636
Presidente,04030,ACARÁ,1,PA,94,13,44082,37614,36940,211,0,0,36940,37614,463
Presidente,04049,BOM JESUS DO TOCANTINS,1,PA,100,1,10893,8705,8489,50,0,0,8489,8705,166
Presidente,04057,AFUÁ,1,PA,16,5,27035,21188,20740,70,0,0,20740,21188,378
Presidente,04065,SÃO JOÃO DE PIRABAS,1,PA,64,2,17603,13710,13456,76,0,0,13456,13710,178
Presidente,04073,ALENQUER,1,PA,21,61,40901,33085,32583,157,0,0,32583,33085,345
Presidente,04081,TUCUMÃ,1,PA,74,5,28541,20357,20053,128,0,0,20053,20357,176
Presidente,04090,ALMEIRIM,1,PA,55,18,23616,17679,17368,86,0,0,17368,17679,225
Presidente,04103,MÃE DO RIO,1,PA,49,9,26145,19538,19093,148,0,0,19093,19538,297
Presidente,04111,ALTAMIRA,1,PA,18,17,89319,65101,63429,693,0,0,63429,65101,979
Presidente,04120,ELDORADO DOS CARAJÁS,1,PA,58,5,20687,14955,14646,105,0,0,14646,14955,204
Presidente,04138,ANAJÁS,1,PA,90,3,21528,15786,15369,61,0,0,15369,15786,356
Presidente,04146,SANTA LUZIA DO PARÁ,1,PA,41,5,17976,13794,13468,80,0,0,13468,13794,246
Presidente,04154,ANANINDEUA,1,PA,43,1,175022,144408,139859,1965,0,0,139859,144408,2584
Presidente,04154,ANANINDEUA,1,PA,72,2,173906,143575,139016,1874,0,0,139016,143575,2685
Presidente,04162,PALESTINA DO PARÁ,1,PA,57,3,5581,4610,4527,18,0,0,4527,4610,65
Presidente,04170,AUGUSTO CORRÊA,1,PA,52,13,35835,28815,28213,150,0,0,28213,28815,452
Presidente,04189,IPIXUNA DO PARÁ,1,PA,49,8,24089,17798,17368,115,0,0,17368,17798,315
Presidente,04197,AVEIRO,1,PA,34,9,11628,8259,8135,31,0,0,8135,8259,93
Presidente,04200,JACAREACANGA,1,PA,102,4,13275,9000,8812,52,0,0,8812,9000,136
Presidente,04219,BAGRE,1,PA,15,0,15949,11878,11691,44,0,0,11691,11878,143
Presidente,04227,BRASIL NOVO,1,PA,18,4,15161,12179,11924,101,0,0,11924,12179,154
Presidente,04235,BAIÃO,1,PA,35,6,26479,21139,20811,135,0,0,20811,21139,193
Presidente,04243,SANTA BÁRBARA DO PARÁ,1,PA,36,5,17169,13809,13472,133,0,0,13472,13809,204
Presidente,04251,BARCARENA,1,PA,65,2,94533,77770,76002,772,0,0,76002,77770,996
Presidente,04260,ÁGUA AZUL DO NORTE,1,PA,61,1,9790,7634,7507,34,0,0,7507,7634,93
Presidente,04278,BELÉM,1,PA,1,36,84454,71894,69972,716,0,0,69972,71894,1206
Presidente,04278,BELÉM,1,PA,28,10,101600,84547,81831,1131,0,0,81831,84547,1585
Presidente,04278,BELÉM,1,PA,29,2,101947,86016,83710,1010,0,0,83710,86016,1296
Presidente,04278,BELÉM,1,PA,30,0,124843,99546,96566,1330,0,0,96566,99546,1650
Presidente,04278,BELÉM,1,PA,73,6,130572,107163,103974,1257,0,0,103974,107163,1932
Presidente,04278,BELÉM,1,PA,76,42,88267,74620,72457,798,0,0,72457,74620,1365
Presidente,04278,BELÉM,1,PA,95,34,102263,85543,82973,990,0,0,82973,85543,1580
Presidente,04278,BELÉM,1,PA,96,8,104807,88023,85423,992,0,0,85423,88023,1608
Presidente,04278,BELÉM,1,PA,97,2,127558,103232,99797,1406,0,0,99797,103232,2029
Presidente,04278,BELÉM,1,PA,98,26,99981,83399,80804,996,0,0,80804,83399,1599
Presidente,04286,TRAIRÃO,1,PA,34,0,11893,8569,8391,58,0,0,8391,8569,120
Presidente,04294,BENEVIDES,1,PA,78,2,46837,38098,37208,368,0,0,37208,38098,522
Presidente,04308,PAU D'ARCO,1,PA,59,4,7754,5532,5444,34,0,0,5444,5532,54
Presidente,04316,BONITO,1,PA,41,3,12188,10150,9904,86,0,0,9904,10150,160
Presidente,04324,ULIANÓPOLIS,1,PA,84,0,19998,14928,14668,94,0,0,14668,14928,166
Presidente,04332,BRAGANÇA,1,PA,13,38,89316,70416,68974,448,0,0,68974,70416,994
Presidente,04340,AURORA DO PARÁ,1,PA,49,9,19126,14178,13852,78,0,0,13852,14178,248
Presidente,04359,BREVES,1,PA,15,2,73739,54920,53763,264,0,0,53763,54920,893
Presidente,04367,TERRA SANTA,1,PA,89,0,14637,10918,10752,76,0,0,10752,10918,90
Presidente,04375,BUJARU,1,PA,87,4,21652,17916,17668,79,0,0,17668,17916,169
Presidente,04383,NOVO PROGRESSO,1,PA,91,15,23870,16372,16111,101,0,0,16111,16372,160
Presidente,04391,CACHOEIRA DO ARARI,1,PA,2,1,18758,14308,14098,59,0,0,14098,14308,151
Presidente,04405,VITÓRIA DO XINGU,1,PA,18,0,14707,11620,11400,77,0,0,11400,11620,143
Presidente,04413,CAMETÁ,1,PA,12,9,100339,83919,82812,416,0,0,82812,83919,691
Presidente,04421,NOVO REPARTIMENTO,1,PA,101,12,45734,33329,32712,217,0,0,32712,33329,400
Presidente,04430,CAPANEMA,1,PA,25,14,53042,43171,42028,521,0,0,42028,43171,622
Presidente,04448,BREU BRANCO,1,PA,103,6,33420,23117,22608,170,0,0,22608,23117,339
Presidente,04456,CAPITÃO POÇO,1,PA,70,21,40965,34144,33443,246,0,0,33443,34144,455
Presidente,04464,SÃO DOMINGOS DO ARAGUAIA,1,PA,57,1,17065,12146,11862,85,0,0,11862,12146,199
Presidente,04472,CASTANHAL,1,PA,4,10,61220,51291,50009,536,0,0,50009,51291,746
Presidente,04472,CASTANHAL,1,PA,50,7,77555,64013,62463,617,0,0,62463,64013,933
Presidente,04480,NOVA ESPERANÇA DO PIRIÁ,1,PA,81,2,16184,12276,12030,53,0,0,12030,12276,193
Presidente,04499,CHAVES,1,PA,17,6,14431,10211,9951,50,0,0,9951,10211,210
Presidente,04502,ABEL FIGUEIREDO,1,PA,51,0,5467,4244,4144,16,0,0,4144,4244,84
Presidente,04510,COLARES,1,PA,8,0,11433,9181,9002,61,0,0,9002,9181,118
Presidente,04529,CUMARU DO NORTE,1,PA,59,3,7166,5414,5348,25,0,0,5348,5414,41
Presidente,04537,CONCEIÇÃO DO ARAGUAIA,1,PA,24,23,33348,24630,24017,196,0,0,24017,24630,417
Presidente,04545,TERRA ALTA,1,PA,32,6,10790,8540,8377,70,0,0,8377,8540,93
Presidente,04553,CURRALINHO,1,PA,86,7,23420,18562,18253,58,0,0,18253,18562,251
Presidente,04561,FLORESTA DO ARAGUAIA,1,PA,24,6,14081,10896,10665,67,0,0,10665,10896,164
Presidente,04570,CURUÇÁ,1,PA,9,1,33587,26486,25810,184,0,0,25810,26486,492
Presidente,04588,BANNACH,1,PA,60,0,2940,2213,2180,10,0,0,2180,2213,23
Presidente,04596,FARO,1,PA,89,0,6870,5081,5033,19,0,0,5033,5081,29
Presidente,04600,NOVA IPIXUNA,1,PA,23,14,10287,8358,8145,55,0,0,8145,8358,158
Presidente,04618,GURUPÁ,1,PA,26,4,21629,17595,17336,34,0,0,17336,17595,225
Presidente,04626,PLACAS,1,PA,68,3,13663,10523,10305,117,0,0,10305,10523,101
Presidente,04634,IGARAPÉ-AÇU,1,PA,5,2,31521,25236,24589,200,0,0,24589,25236,447
Presidente,04642,MARITUBA,1,PA,78,3,84628,69755,67934,823,0,0,67934,69755,998
Presidente,04650,IGARAPÉ-MIRI,1,PA,6,4,51274,41682,40975,259,0,0,40975,41682,448
Presidente,04669,TRACUATEUA,1,PA,13,6,24332,19412,19089,84,0,0,19089,19412,239
Presidente,04677,INHANGAPI,1,PA,4,6,8885,7689,7542,51,0,0,7542,7689,96
Presidente,04685,QUATIPURU,1,PA,33,2,10180,7500,7404,43,0,0,7404,7500,53
Presidente,04693,IRITUIA,1,PA,11,10,26827,21121,20765,127,0,0,20765,21121,229
Presidente,04707,CANAÃ DOS CARAJÁS,1,PA,75,5,48990,36512,35827,311,0,0,35827,36512,374
Presidente,04715,ITAITUBA,1,PA,34,80,87599,60238,58949,593,0,0,58949,60238,696
Presidente,04723,ANAPU,1,PA,80,3,22274,16635,16319,131,0,0,16319,16635,185
Presidente,04731,ITUPIRANGA,1,PA,56,16,33988,24345,23926,129,0,0,23926,24345,290
Presidente,04740,CURUÁ,1,PA,21,4,10427,8828,8718,27,0,0,8718,8828,83
Presidente,04758,JACUNDÁ,1,PA,69,26,34368,24970,24384,175,0,0,24384,24970,411
Presidente,04766,CACHOEIRA DO PIRIÁ,1,PA,14,5,14855,10845,10665,49,0,0,10665,10845,131
Presidente,04774,JURUTI,1,PA,105,7,36842,29214,28774,140,0,0,28774,29214,300
Presidente,04782,PIÇARRA,1,PA,62,5,10065,7300,7217,26,0,0,7217,7300,57
Presidente,04790,LIMOEIRO DO AJURU,1,PA,88,10,21989,18288,17976,113,0,0,17976,18288,199
Presidente,04804,BELTERRA,1,PA,104,0,15069,12250,11992,91,0,0,11992,12250,167
Presidente,04812,MAGALHÃES BARATA,1,PA,5,6,8395,6700,6610,27,0,0,6610,6700,63
Presidente,04820,SÃO JOÃO DA PONTA,1,PA,9,3,5907,4932,4818,53,0,0,4818,4932,61
Presidente,04839,MARABÁ,1,PA,23,39,106211,81842,79660,770,0,0,79660,81842,1412
Presidente,04839,MARABÁ,1,PA,100,28,79607,61079,59818,503,0,0,59818,61079,758
Presidente,04847,SAPUCAIA,1,PA,61,0,4853,3714,3658,18,0,0,3658,3714,38
Presidente,04855,MARACANÃ,1,PA,31,12,25294,20923,20598,101,0,0,20598,20923,224
Presidente,04863,MOJUÍ DOS CAMPOS,1,PA,20,7,20284,16122,15791,116,0,0,15791,16122,215
Presidente,04871,MARAPANIM,1,PA,32,3,23306,19126,18780,97,0,0,18780,19126,249
Presidente,04898,MELGAÇO,1,PA,99,2,17846,12793,12557,30,0,0,12557,12793,206
Presidente,04910,MOCAJUBA,1,PA,35,6,27178,21907,21577,99,0,0,21577,21907,231
Presidente,04936,MOJU,1,PA,37,13,54985,44251,43560,251,0,0,43560,44251,440
Presidente,04952,MONTE ALEGRE,1,PA,19,31,50315,39365,38708,225,0,0,38708,39365,432
Presidente,04979,MUANÁ,1,PA,10,2,27771,22063,21693,104,0,0,21693,22063,266
Presidente,04995,NOVA TIMBOTEUA,1,PA,33,2,11379,9375,9122,92,0,0,9122,9375,161
Presidente,05010,ÓBIDOS,1,PA,22,24,38296,29882,29312,214,0,0,29312,29882,356
Presidente,05037,OEIRAS DO PARÁ,1,PA,45,6,23560,19345,19032,50,0,0,19032,19345,263
Presidente,05053,ORIXIMINÁ,1,PA,38,29,48837,36833,35982,250,0,0,35982,36833,601
Presidente,05070,OURÉM,1,PA,41,5,16583,12882,12615,89,0,0,12615,12882,178
Presidente,05096,PARAGOMINAS,1,PA,42,6,73795,56549,55250,515,0,0,55250,56549,784
Presidente,05118,PEIXE-BOI,1,PA,25,2,8904,7177,7028,46,0,0,7028,7177,103
Presidente,05134,PONTA DE PEDRAS,1,PA,27,3,21691,17399,17080,117,0,0,17080,17399,202
Presidente,05150,PORTEL,1,PA,44,10,38754,27064,26386,123,0,0,26386,27064,555
Presidente,05177,PORTO DE MOZ,1,PA,82,4,22733,17328,17069,51,0,0,17069,17328,208
Presidente,05193,PRAINHA,1,PA,92,17,25728,20269,20004,96,0,0,20004,20269,169
Presidente,05215,PRIMAVERA,1,PA,33,1,10954,8389,8216,61,0,0,8216,8389,112
Presidente,05231,SALINÓPOLIS,1,PA,64,2,33876,27592,27075,274,0,0,27075,27592,243
Presidente,05258,SALVATERRA,1,PA,3,0,19776,15553,15156,171,0,0,15156,15553,226
Presidente,05274,SANTA CRUZ DO ARARI,1,PA,2,4,7050,4649,4587,21,0,0,4587,4649,41
Presidente,05290,SANTA ISABEL DO PARÁ,1,PA,36,2,48840,39076,38225,390,0,0,38225,39076,461
Presidente,05312,SANTA MARIA DO PARÁ,1,PA,4,4,20674,17339,16885,156,0,0,16885,17339,298
Presidente,05339,SANTANA DO ARAGUAIA,1,PA,46,1,24993,17039,16735,78,0,0,16735,17039,226
Presidente,05355,SANTARÉM,1,PA,20,6,69360,56225,55086,455,0,0,55086,56225,684
Presidente,05355,SANTARÉM,1,PA,83,24,93452,75717,74208,668,0,0,74208,75717,841
Presidente,05355,SANTARÉM,1,PA,104,6,75529,59993,58449,610,0,0,58449,59993,934
Presidente,05371,SANTARÉM NOVO,1,PA,33,5,6290,5267,5191,29,0,0,5191,5267,47
Presidente,05398,SANTO ANTÔNIO DO TAUÁ,1,PA,36,2,25435,20198,19809,164,0,0,19809,20198,225
Presidente,05410,SÃO CAETANO DE ODIVELAS,1,PA,8,6,16091,12358,12125,93,0,0,12125,12358,140
Presidente,05436,SÃO DOMINGOS DO CAPIM,1,PA,50,6,23004,19189,18794,130,0,0,18794,19189,265
Presidente,05452,SÃO FÉLIX DO XINGU,1,PA,53,8,42814,30138,29654,171,0,0,29654,30138,313
Presidente,05479,SÃO FRANCISCO DO PARÁ,1,PA,5,6,15326,12572,12293,98,0,0,12293,12572,181
Presidente,05495,SÃO JOÃO DO ARAGUAIA,1,PA,57,9,11452,8705,8538,45,0,0,8538,8705,122
Presidente,05517,SÃO MIGUEL DO GUAMÁ,1,PA,11,8,41704,33085,32486,207,0,0,32486,33085,392
Presidente,05533,SÃO SEBASTIÃO DA BOA VISTA,1,PA,48,2,22378,17789,17510,91,0,0,17510,17789,188
Presidente,05550,SENADOR JOSÉ PORFÍRIO,1,PA,54,3,12670,9578,9426,47,0,0,9426,9578,105
Presidente,05576,SOURE,1,PA,3,1,22057,17019,16736,107,0,0,16736,17019,176
Presidente,05592,TOMÉ-AÇU,1,PA,39,7,52210,39521,38676,347,0,0,38676,39521,498
Presidente,05614,TUCURUÍ,1,PA,40,17,75261,55279,54153,450,0,0,54153,55279,676
Presidente,05630,VIGIA,1,PA,8,11,40395,30634,29940,323,0,0,29940,30634,371
Presidente,05657,VISEU,1,PA,14,14,45875,33342,32720,115,0,0,32720,33342,507
Presidente,05673,REDENÇÃO,1,PA,59,11,65179,47826,46973,372,0,0,46973,47826,481
Presidente,05690,RIO MARIA,1,PA,60,22,14420,10704,10475,80,0,0,10475,10704,149
Presidente,05711,XINGUARA,1,PA,61,7,37211,26866,26313,223,0,0,26313,26866,330
Presidente,05738,RONDON DO PARÁ,1,PA,51,8,30456,20974,20415,168,0,0,20415,20974,391
Presidente,05754,URUARÁ,1,PA,79,7,29910,22451,21864,252,0,0,21864,22451,335
Presidente,05770,MEDICILÂNDIA,1,PA,85,13,19930,15420,15061,126,0,0,15061,15420,233
Presidente,05797,SÃO GERALDO DO ARAGUAIA,1,PA,62,10,21384,15116,14879,76,0,0,14879,15116,161
Presidente,05819,CONCÓRDIA DO PARÁ,1,PA,87,14,23893,19171,18821,133,0,0,18821,19171,217
Presidente,05835,PARAUAPEBAS,1,PA,75,1,73042,57905,56453,647,0,0,56453,57905,805
Presidente,05835,PARAUAPEBAS,1,PA,106,10,110030,85493,83555,784,0,0,83555,85493,1154
Presidente,05851,CURIONÓPOLIS,1,PA,58,38,17455,12675,12427,113,0,0,12427,12675,135
Presidente,05878,GARRAFÃO DO NORTE,1,PA,81,5,22735,17237,16825,91,0,0,16825,17237,321
Presidente,05894,RURÓPOLIS,1,PA,68,30,19484,14263,13934,130,0,0,13934,14263,199
Presidente,05916,PACAJÁ,1,PA,80,2,28915,21271,20813,157,0,0,20813,21271,301
Presidente,05932,BREJO GRANDE DO ARAGUAIA,1,PA,57,2,6328,5259,5163,21,0,0,5163,5259,75
Presidente,05959,OURILÂNDIA DO NORTE,1,PA,74,8,24970,17059,16793,79,0,0,16793,17059,187
Presidente,05975,DOM ELISEU,1,PA,84,39,30571,23036,22639,138,0,0,22639,23036,259
Presidente,05991,SANTA MARIA DAS BARREIRAS,1,PA,24,3,12507,9363,9202,62,0,0,9202,9363,99
Presidente,06009,PRACUÚBA,1,AP,1,0,3723,3079,3039,11,0,0,3039,3079,29
Presidente,06017,AMAPÁ,1,AP,1,1,6853,5468,5348,28,0,0,5348,5468,92
Presidente,06025,PORTO GRANDE,1,AP,12,4,14174,10592,10317,66,0,0,10317,10592,209
Presidente,06033,CALÇOENE,1,AP,1,0,8267,6254,6128,29,0,0,6128,6254,97
Presidente,06041,ITAUBAL,1,AP,10,2,7331,5980,5873,21,0,0,5873,5980,86
Presidente,06050,MACAPÁ,1,AP,2,35,177334,145395,141638,1219,0,0,141638,145395,2538
Presidente,06050,MACAPÁ,1,AP,10,10,134344,108534,105727,932,0,0,105727,108534,1875
Presidente,06068,CUTIAS,1,AP,10,0,5033,4141,4084,14,0,0,4084,4141,43
Presidente,06076,MAZAGÃO,1,AP,5,6,19170,16429,16113,63,0,0,16113,16429,253
Presidente,06084,PEDRA BRANCA DO AMAPARI,1,AP,11,1,10112,7584,7433,30,0,0,7433,7584,121
Presidente,06092,OIAPOQUE,1,AP,4,9,21205,14492,14076,136,0,0,14076,14492,280
Presidente,06106,SERRA DO NAVIO,1,AP,11,0,3864,3031,2968,16,0,0,2968,3031,47
Presidente,06114,FERREIRA GOMES,1,AP,12,0,6092,5045,4923,27,0,0,4923,5045,95
Presidente,06122,VITÓRIA DO JARI,1,AP,7,4,10170,7785,7615,29,0,0,7615,7785,141
Presidente,06130,LARANJAL DO JARI,1,AP,7,16,28880,21251,20721,162,0,0,20721,21251,368
Presidente,06157,SANTANA,1,AP,6,7,83261,69620,68161,464,0,0,68161,69620,995
